user_id,created_at,screen_name,retweet_count,location,hashtags,place,word,sentiment
x97815317,2020-07-16 22:14:17,BrodyLevesque,0,"San Francisco, CA",,san francisco,court,anger
x97815317,2020-07-16 22:14:17,BrodyLevesque,0,"San Francisco, CA",,san francisco,court,anticipation
x97815317,2020-07-16 22:14:17,BrodyLevesque,0,"San Francisco, CA",,san francisco,court,fear
x97815317,2020-07-16 22:14:17,BrodyLevesque,0,"San Francisco, CA",,san francisco,legal,positive
x97815317,2020-07-16 22:14:17,BrodyLevesque,0,"San Francisco, CA",,san francisco,legal,trust
x97815317,2020-07-16 22:14:17,BrodyLevesque,0,"San Francisco, CA",,san francisco,disease,anger
x97815317,2020-07-16 22:14:17,BrodyLevesque,0,"San Francisco, CA",,san francisco,disease,disgust
x97815317,2020-07-16 22:14:17,BrodyLevesque,0,"San Francisco, CA",,san francisco,disease,fear
x97815317,2020-07-16 22:14:17,BrodyLevesque,0,"San Francisco, CA",,san francisco,disease,negative
x97815317,2020-07-16 22:14:17,BrodyLevesque,0,"San Francisco, CA",,san francisco,disease,sadness
x99668088,2020-07-16 22:11:22,JohnnyQuan,0,"San Francisco, CA, USA",UniversalHealthCare,san francisco,time,anticipation
x99668088,2020-07-16 22:11:22,JohnnyQuan,0,"San Francisco, CA, USA",UniversalHealthCare,san francisco,lost,negative
x99668088,2020-07-16 22:11:22,JohnnyQuan,0,"San Francisco, CA, USA",UniversalHealthCare,san francisco,lost,sadness
x99668088,2020-07-16 22:11:22,JohnnyQuan,0,"San Francisco, CA, USA",UniversalHealthCare,san francisco,pandemic,fear
x99668088,2020-07-16 22:11:22,JohnnyQuan,0,"San Francisco, CA, USA",UniversalHealthCare,san francisco,pandemic,negative
x99668088,2020-07-16 22:11:22,JohnnyQuan,0,"San Francisco, CA, USA",UniversalHealthCare,san francisco,pandemic,sadness
x99668088,2020-07-16 21:14:01,JohnnyQuan,0,"San Francisco, CA, USA",ReOpenSchools WearAMask stayhome COVID19 Florida,san francisco,exposed,negative
x99668088,2020-07-16 21:14:01,JohnnyQuan,0,"San Francisco, CA, USA",ReOpenSchools WearAMask stayhome COVID19 Florida,san francisco,hospital,fear
x99668088,2020-07-16 21:14:01,JohnnyQuan,0,"San Francisco, CA, USA",ReOpenSchools WearAMask stayhome COVID19 Florida,san francisco,hospital,sadness
x99668088,2020-07-16 21:14:01,JohnnyQuan,0,"San Francisco, CA, USA",ReOpenSchools WearAMask stayhome COVID19 Florida,san francisco,hospital,trust
x25180871,2020-07-16 22:08:46,CUESA,0,"San Francisco, CA",FeedHospitality,san francisco,word,positive
x25180871,2020-07-16 22:08:46,CUESA,0,"San Francisco, CA",FeedHospitality,san francisco,word,trust
x25180871,2020-07-16 22:08:46,CUESA,0,"San Francisco, CA",FeedHospitality,san francisco,hospitality,positive
x2588493926,2020-07-16 22:08:36,ClimateLandUse,0,"San Francisco, California",foodsystem G20 DietsforaBetterFuture,san francisco,pandemic,fear
x2588493926,2020-07-16 22:08:36,ClimateLandUse,0,"San Francisco, California",foodsystem G20 DietsforaBetterFuture,san francisco,pandemic,negative
x2588493926,2020-07-16 22:08:36,ClimateLandUse,0,"San Francisco, California",foodsystem G20 DietsforaBetterFuture,san francisco,pandemic,sadness
x2588493926,2020-07-16 22:08:36,ClimateLandUse,0,"San Francisco, California",foodsystem G20 DietsforaBetterFuture,san francisco,afford,positive
x2588493926,2020-07-16 22:08:36,ClimateLandUse,0,"San Francisco, California",foodsystem G20 DietsforaBetterFuture,san francisco,ignore,negative
x2588493926,2020-07-16 22:08:36,ClimateLandUse,0,"San Francisco, California",foodsystem G20 DietsforaBetterFuture,san francisco,lead,positive
x2588493926,2020-07-16 22:08:36,ClimateLandUse,0,"San Francisco, California",foodsystem G20 DietsforaBetterFuture,san francisco,author,positive
x2588493926,2020-07-16 22:08:36,ClimateLandUse,0,"San Francisco, California",foodsystem G20 DietsforaBetterFuture,san francisco,author,trust
x2588493926,2020-07-16 22:08:36,ClimateLandUse,0,"San Francisco, California",foodsystem G20 DietsforaBetterFuture,san francisco,improve,anticipation
x2588493926,2020-07-16 22:08:36,ClimateLandUse,0,"San Francisco, California",foodsystem G20 DietsforaBetterFuture,san francisco,improve,joy
x2588493926,2020-07-16 22:08:36,ClimateLandUse,0,"San Francisco, California",foodsystem G20 DietsforaBetterFuture,san francisco,improve,positive
x2588493926,2020-07-16 22:08:36,ClimateLandUse,0,"San Francisco, California",foodsystem G20 DietsforaBetterFuture,san francisco,improve,trust
x2588493926,2020-07-16 22:08:36,ClimateLandUse,0,"San Francisco, California",foodsystem G20 DietsforaBetterFuture,san francisco,food,joy
x2588493926,2020-07-16 22:08:36,ClimateLandUse,0,"San Francisco, California",foodsystem G20 DietsforaBetterFuture,san francisco,food,positive
x2588493926,2020-07-16 22:08:36,ClimateLandUse,0,"San Francisco, California",foodsystem G20 DietsforaBetterFuture,san francisco,food,trust
x2588493926,2020-07-16 22:08:36,ClimateLandUse,0,"San Francisco, California",foodsystem G20 DietsforaBetterFuture,san francisco,system,trust
x27052147,2020-07-16 22:07:51,Haleaziz,2,"San Francisco, CA",,san francisco,relevant,positive
x27052147,2020-07-16 22:07:51,Haleaziz,2,"San Francisco, CA",,san francisco,relevant,trust
x27052147,2020-07-16 22:07:51,Haleaziz,2,"San Francisco, CA",,san francisco,detention,negative
x27052147,2020-07-16 22:07:51,Haleaziz,2,"San Francisco, CA",,san francisco,detention,sadness
x44686730,2020-07-16 22:06:31,jjinsf,0,San Francisco,COVID19 WearAMask,san francisco,wear,negative
x44686730,2020-07-16 22:06:31,jjinsf,0,San Francisco,COVID19 WearAMask,san francisco,wear,trust
x603028451,2020-07-16 22:05:59,WriterDMac,0,Russian Hill,,san francisco,wear,negative
x603028451,2020-07-16 22:05:59,WriterDMac,0,Russian Hill,,san francisco,wear,trust
x603028451,2020-07-16 22:05:59,WriterDMac,0,Russian Hill,,san francisco,public,anticipation
x603028451,2020-07-16 22:05:59,WriterDMac,0,Russian Hill,,san francisco,public,positive
x603028451,2020-07-16 22:05:59,WriterDMac,0,Russian Hill,,san francisco,inviting,anticipation
x603028451,2020-07-16 22:05:59,WriterDMac,0,Russian Hill,,san francisco,inviting,joy
x603028451,2020-07-16 22:05:59,WriterDMac,0,Russian Hill,,san francisco,inviting,positive
x603028451,2020-07-16 22:05:59,WriterDMac,0,Russian Hill,,san francisco,inviting,surprise
x603028451,2020-07-16 22:05:59,WriterDMac,0,Russian Hill,,san francisco,inviting,trust
x603028451,2020-07-16 22:05:59,WriterDMac,0,Russian Hill,,san francisco,personal,trust
x603028451,2020-07-16 22:05:59,WriterDMac,0,Russian Hill,,san francisco,sick,disgust
x603028451,2020-07-16 22:05:59,WriterDMac,0,Russian Hill,,san francisco,sick,negative
x603028451,2020-07-16 22:05:59,WriterDMac,0,Russian Hill,,san francisco,sick,sadness
x603028451,2020-07-16 22:05:59,WriterDMac,0,Russian Hill,,san francisco,die,fear
x603028451,2020-07-16 22:05:59,WriterDMac,0,Russian Hill,,san francisco,die,negative
x603028451,2020-07-16 22:05:59,WriterDMac,0,Russian Hill,,san francisco,die,sadness
x603028451,2020-07-16 22:05:59,WriterDMac,0,Russian Hill,,san francisco,virus,negative
x603028451,2020-07-16 22:05:59,WriterDMac,0,Russian Hill,,san francisco,sick,disgust
x603028451,2020-07-16 22:05:59,WriterDMac,0,Russian Hill,,san francisco,sick,negative
x603028451,2020-07-16 22:05:59,WriterDMac,0,Russian Hill,,san francisco,sick,sadness
x603028451,2020-07-16 22:05:59,WriterDMac,0,Russian Hill,,san francisco,die,fear
x603028451,2020-07-16 22:05:59,WriterDMac,0,Russian Hill,,san francisco,die,negative
x603028451,2020-07-16 22:05:59,WriterDMac,0,Russian Hill,,san francisco,die,sadness
x603028451,2020-07-16 22:05:59,WriterDMac,0,Russian Hill,,san francisco,selfish,anger
x603028451,2020-07-16 22:05:59,WriterDMac,0,Russian Hill,,san francisco,selfish,disgust
x603028451,2020-07-16 22:05:59,WriterDMac,0,Russian Hill,,san francisco,selfish,negative
x603028451,2020-07-16 22:05:59,WriterDMac,0,Russian Hill,,san francisco,stupid,negative
x603028451,2020-07-16 22:05:59,WriterDMac,0,Russian Hill,,san francisco,wear,negative
x603028451,2020-07-16 22:05:59,WriterDMac,0,Russian Hill,,san francisco,wear,trust
x603028451,2020-07-16 22:05:59,WriterDMac,0,Russian Hill,,san francisco,damn,anger
x603028451,2020-07-16 22:05:59,WriterDMac,0,Russian Hill,,san francisco,damn,disgust
x603028451,2020-07-16 22:05:59,WriterDMac,0,Russian Hill,,san francisco,damn,negative
x1257356286389149696,2020-07-16 22:04:27,AamgDoctors,0,"San Francisco, CA",,san francisco,important,positive
x1257356286389149696,2020-07-16 22:04:27,AamgDoctors,0,"San Francisco, CA",,san francisco,important,trust
x1257356286389149696,2020-07-16 22:04:27,AamgDoctors,0,"San Francisco, CA",,san francisco,ability,positive
x1257356286389149696,2020-07-16 22:04:27,AamgDoctors,0,"San Francisco, CA",,san francisco,fight,anger
x1257356286389149696,2020-07-16 22:04:27,AamgDoctors,0,"San Francisco, CA",,san francisco,fight,fear
x1257356286389149696,2020-07-16 22:04:27,AamgDoctors,0,"San Francisco, CA",,san francisco,fight,negative
x1257356286389149696,2020-07-16 22:04:27,AamgDoctors,0,"San Francisco, CA",,san francisco,virus,negative
x1257356286389149696,2020-07-16 22:04:27,AamgDoctors,0,"San Francisco, CA",,san francisco,join,positive
x1257356286389149696,2020-07-16 22:04:27,AamgDoctors,0,"San Francisco, CA",,san francisco,talk,positive
x1257356286389149696,2020-07-16 22:04:27,AamgDoctors,0,"San Francisco, CA",,san francisco,manage,positive
x1257356286389149696,2020-07-16 22:04:27,AamgDoctors,0,"San Francisco, CA",,san francisco,manage,trust
x1257356286389149696,2020-07-16 22:04:27,AamgDoctors,0,"San Francisco, CA",,san francisco,anxiety,anger
x1257356286389149696,2020-07-16 22:04:27,AamgDoctors,0,"San Francisco, CA",,san francisco,anxiety,anticipation
x1257356286389149696,2020-07-16 22:04:27,AamgDoctors,0,"San Francisco, CA",,san francisco,anxiety,fear
x1257356286389149696,2020-07-16 22:04:27,AamgDoctors,0,"San Francisco, CA",,san francisco,anxiety,negative
x1257356286389149696,2020-07-16 22:04:27,AamgDoctors,0,"San Francisco, CA",,san francisco,anxiety,sadness
x1257356286389149696,2020-07-16 22:04:27,AamgDoctors,0,"San Francisco, CA",,san francisco,pandemic,fear
x1257356286389149696,2020-07-16 22:04:27,AamgDoctors,0,"San Francisco, CA",,san francisco,pandemic,negative
x1257356286389149696,2020-07-16 22:04:27,AamgDoctors,0,"San Francisco, CA",,san francisco,pandemic,sadness
x16637050,2020-07-16 22:04:25,adamkiu,0,"San Francisco, CA",COVID19,san francisco,economy,trust
x16637050,2020-07-16 22:04:25,adamkiu,0,"San Francisco, CA",COVID19,san francisco,wear,negative
x16637050,2020-07-16 22:04:25,adamkiu,0,"San Francisco, CA",COVID19,san francisco,wear,trust
x1234171820263165952,2020-07-16 22:03:27,Robert33829889,0,San Francisco,,san francisco,hilarious,joy
x1234171820263165952,2020-07-16 22:03:27,Robert33829889,0,San Francisco,,san francisco,hilarious,positive
x1234171820263165952,2020-07-16 22:03:27,Robert33829889,0,San Francisco,,san francisco,hilarious,surprise
x1234171820263165952,2020-07-16 22:03:27,Robert33829889,0,San Francisco,,san francisco,friend,joy
x1234171820263165952,2020-07-16 22:03:27,Robert33829889,0,San Francisco,,san francisco,friend,positive
x1234171820263165952,2020-07-16 22:03:27,Robert33829889,0,San Francisco,,san francisco,friend,trust
x1234171820263165952,2020-07-16 22:03:27,Robert33829889,0,San Francisco,,san francisco,trip,surprise
x1234171820263165952,2020-07-16 22:03:27,Robert33829889,0,San Francisco,,san francisco,trump,surprise
x1234171820263165952,2020-07-16 22:03:27,Robert33829889,0,San Francisco,,san francisco,pandemic,fear
x1234171820263165952,2020-07-16 22:03:27,Robert33829889,0,San Francisco,,san francisco,pandemic,negative
x1234171820263165952,2020-07-16 22:03:27,Robert33829889,0,San Francisco,,san francisco,pandemic,sadness
x76739691,2020-07-16 22:01:00,mOppenheimORG,1,San Francisco,NEWS covid19 health coronavirus justice courts,san francisco,learn,positive
x76739691,2020-07-16 22:01:00,mOppenheimORG,1,San Francisco,NEWS covid19 health coronavirus justice courts,san francisco,county,trust
x76739691,2020-07-16 22:01:00,mOppenheimORG,1,San Francisco,NEWS covid19 health coronavirus justice courts,san francisco,court,anger
x76739691,2020-07-16 22:01:00,mOppenheimORG,1,San Francisco,NEWS covid19 health coronavirus justice courts,san francisco,court,anticipation
x76739691,2020-07-16 22:01:00,mOppenheimORG,1,San Francisco,NEWS covid19 health coronavirus justice courts,san francisco,court,fear
x76739691,2020-07-16 22:01:00,mOppenheimORG,1,San Francisco,NEWS covid19 health coronavirus justice courts,san francisco,facilitate,positive
x76739691,2020-07-16 22:01:00,mOppenheimORG,1,San Francisco,NEWS covid19 health coronavirus justice courts,san francisco,jury,trust
x76739691,2020-07-16 22:01:00,mOppenheimORG,1,San Francisco,NEWS covid19 health coronavirus justice courts,san francisco,justice,positive
x76739691,2020-07-16 22:01:00,mOppenheimORG,1,San Francisco,NEWS covid19 health coronavirus justice courts,san francisco,justice,trust
x1062791230583529472,2020-07-16 22:00:31,CrosscurrentsFM,0,"San Francisco, CA",COVID,san francisco,pandemic,fear
x1062791230583529472,2020-07-16 22:00:31,CrosscurrentsFM,0,"San Francisco, CA",COVID,san francisco,pandemic,negative
x1062791230583529472,2020-07-16 22:00:31,CrosscurrentsFM,0,"San Francisco, CA",COVID,san francisco,pandemic,sadness
x1062791230583529472,2020-07-16 22:00:31,CrosscurrentsFM,0,"San Francisco, CA",COVID,san francisco,related,trust
x1062791230583529472,2020-07-16 22:00:31,CrosscurrentsFM,0,"San Francisco, CA",COVID,san francisco,job,positive
x1062791230583529472,2020-07-16 22:00:31,CrosscurrentsFM,0,"San Francisco, CA",COVID,san francisco,faculty,positive
x1062791230583529472,2020-07-16 22:00:31,CrosscurrentsFM,0,"San Francisco, CA",COVID,san francisco,faculty,trust
x1062791230583529472,2020-07-16 22:00:31,CrosscurrentsFM,0,"San Francisco, CA",COVID,san francisco,study,positive
x1062791230583529472,2020-07-16 22:00:31,CrosscurrentsFM,0,"San Francisco, CA",COVID,san francisco,hit,anger
x1062791230583529472,2020-07-16 22:00:31,CrosscurrentsFM,0,"San Francisco, CA",COVID,san francisco,hit,negative
x1062791230583529472,2020-07-16 22:00:31,CrosscurrentsFM,0,"San Francisco, CA",COVID,san francisco,job,positive
x1062791230583529472,2020-07-16 22:00:31,CrosscurrentsFM,0,"San Francisco, CA",COVID,san francisco,pandemic,fear
x1062791230583529472,2020-07-16 22:00:31,CrosscurrentsFM,0,"San Francisco, CA",COVID,san francisco,pandemic,negative
x1062791230583529472,2020-07-16 22:00:31,CrosscurrentsFM,0,"San Francisco, CA",COVID,san francisco,pandemic,sadness
x33612317,2020-07-16 22:00:22,salesforce,0,"San Francisco, CA",,san francisco,clock,anticipation
x33612317,2020-07-16 22:00:22,salesforce,0,"San Francisco, CA",,san francisco,knowledge,positive
x33612317,2020-07-16 22:00:22,salesforce,0,"San Francisco, CA",,san francisco,virus,negative
x19520472,2020-07-16 22:00:13,nadiamashal,0,"San Francisco, CA",,san francisco,pick,positive
x19520472,2020-07-16 22:00:13,nadiamashal,0,"San Francisco, CA",,san francisco,disease,anger
x19520472,2020-07-16 22:00:13,nadiamashal,0,"San Francisco, CA",,san francisco,disease,disgust
x19520472,2020-07-16 22:00:13,nadiamashal,0,"San Francisco, CA",,san francisco,disease,fear
x19520472,2020-07-16 22:00:13,nadiamashal,0,"San Francisco, CA",,san francisco,disease,negative
x19520472,2020-07-16 22:00:13,nadiamashal,0,"San Francisco, CA",,san francisco,disease,sadness
x19520472,2020-07-16 22:00:13,nadiamashal,0,"San Francisco, CA",,san francisco,murder,anger
x19520472,2020-07-16 22:00:13,nadiamashal,0,"San Francisco, CA",,san francisco,murder,disgust
x19520472,2020-07-16 22:00:13,nadiamashal,0,"San Francisco, CA",,san francisco,murder,fear
x19520472,2020-07-16 22:00:13,nadiamashal,0,"San Francisco, CA",,san francisco,murder,negative
x19520472,2020-07-16 22:00:13,nadiamashal,0,"San Francisco, CA",,san francisco,murder,sadness
x19520472,2020-07-16 22:00:13,nadiamashal,0,"San Francisco, CA",,san francisco,murder,surprise
x19520472,2020-07-16 22:00:13,nadiamashal,0,"San Francisco, CA",,san francisco,plague,disgust
x19520472,2020-07-16 22:00:13,nadiamashal,0,"San Francisco, CA",,san francisco,plague,fear
x19520472,2020-07-16 22:00:13,nadiamashal,0,"San Francisco, CA",,san francisco,plague,negative
x19520472,2020-07-16 22:00:13,nadiamashal,0,"San Francisco, CA",,san francisco,plague,sadness
x27081468,2020-07-16 22:00:09,lmcnallywi,0,"San Francisco, CA",covid19,san francisco,vice,negative
x27081468,2020-07-16 22:00:09,lmcnallywi,0,"San Francisco, CA",covid19,san francisco,president,positive
x27081468,2020-07-16 22:00:09,lmcnallywi,0,"San Francisco, CA",covid19,san francisco,president,trust
x27081468,2020-07-16 22:00:09,lmcnallywi,0,"San Francisco, CA",covid19,san francisco,director,positive
x27081468,2020-07-16 22:00:09,lmcnallywi,0,"San Francisco, CA",covid19,san francisco,director,trust
x27081468,2020-07-16 22:00:09,lmcnallywi,0,"San Francisco, CA",covid19,san francisco,sap,negative
x27081468,2020-07-16 22:00:09,lmcnallywi,0,"San Francisco, CA",covid19,san francisco,sap,sadness
x19560636,2020-07-16 22:00:07,SFBusinessTimes,0,San Francisco,,san francisco,full,positive
x19560636,2020-07-16 22:00:07,SFBusinessTimes,0,San Francisco,,san francisco,liquor,anger
x19560636,2020-07-16 22:00:07,SFBusinessTimes,0,San Francisco,,san francisco,liquor,joy
x19560636,2020-07-16 22:00:07,SFBusinessTimes,0,San Francisco,,san francisco,liquor,negative
x19560636,2020-07-16 22:00:07,SFBusinessTimes,0,San Francisco,,san francisco,liquor,sadness
x19560636,2020-07-16 22:00:07,SFBusinessTimes,0,San Francisco,,san francisco,pandemic,fear
x19560636,2020-07-16 22:00:07,SFBusinessTimes,0,San Francisco,,san francisco,pandemic,negative
x19560636,2020-07-16 22:00:07,SFBusinessTimes,0,San Francisco,,san francisco,pandemic,sadness
x345039827,2020-07-16 22:00:03,sfnexmap,0,"San Francisco, CA",,san francisco,coming,anticipation
x345039827,2020-07-16 22:00:03,sfnexmap,0,"San Francisco, CA",,san francisco,tomorrow,anticipation
x345039827,2020-07-16 22:00:03,sfnexmap,0,"San Francisco, CA",,san francisco,excellent,joy
x345039827,2020-07-16 22:00:03,sfnexmap,0,"San Francisco, CA",,san francisco,excellent,positive
x345039827,2020-07-16 22:00:03,sfnexmap,0,"San Francisco, CA",,san francisco,excellent,trust
x345039827,2020-07-16 22:00:03,sfnexmap,0,"San Francisco, CA",,san francisco,learning,positive
x345039827,2020-07-16 22:00:03,sfnexmap,0,"San Francisco, CA",,san francisco,time,anticipation
x345039827,2020-07-16 22:00:03,sfnexmap,0,"San Francisco, CA",,san francisco,learning,positive
x2565763090,2020-07-16 21:58:48,mf_smith,1,San Francisco,Coronavirus London TomorrowsPapersToday,san francisco,steal,anger
x2565763090,2020-07-16 21:58:48,mf_smith,1,San Francisco,Coronavirus London TomorrowsPapersToday,san francisco,steal,fear
x2565763090,2020-07-16 21:58:48,mf_smith,1,San Francisco,Coronavirus London TomorrowsPapersToday,san francisco,steal,negative
x2565763090,2020-07-16 21:58:48,mf_smith,1,San Francisco,Coronavirus London TomorrowsPapersToday,san francisco,steal,sadness
x2565763090,2020-07-16 21:58:48,mf_smith,1,San Francisco,Coronavirus London TomorrowsPapersToday,san francisco,vaccine,positive
x63279722,2020-07-16 21:56:00,KALW,0,San Francisco,COVID,san francisco,pandemic,fear
x63279722,2020-07-16 21:56:00,KALW,0,San Francisco,COVID,san francisco,pandemic,negative
x63279722,2020-07-16 21:56:00,KALW,0,San Francisco,COVID,san francisco,pandemic,sadness
x63279722,2020-07-16 21:56:00,KALW,0,San Francisco,COVID,san francisco,related,trust
x63279722,2020-07-16 21:56:00,KALW,0,San Francisco,COVID,san francisco,job,positive
x63279722,2020-07-16 21:56:00,KALW,0,San Francisco,COVID,san francisco,faculty,positive
x63279722,2020-07-16 21:56:00,KALW,0,San Francisco,COVID,san francisco,faculty,trust
x63279722,2020-07-16 21:56:00,KALW,0,San Francisco,COVID,san francisco,study,positive
x63279722,2020-07-16 21:56:00,KALW,0,San Francisco,COVID,san francisco,hit,anger
x63279722,2020-07-16 21:56:00,KALW,0,San Francisco,COVID,san francisco,hit,negative
x63279722,2020-07-16 21:56:00,KALW,0,San Francisco,COVID,san francisco,job,positive
x63279722,2020-07-16 21:56:00,KALW,0,San Francisco,COVID,san francisco,pandemic,fear
x63279722,2020-07-16 21:56:00,KALW,0,San Francisco,COVID,san francisco,pandemic,negative
x63279722,2020-07-16 21:56:00,KALW,0,San Francisco,COVID,san francisco,pandemic,sadness
x107779375,2020-07-16 21:55:55,sojung_yi,0,"San Francisco, CA",AntiAsian Racism,san francisco,pandemic,fear
x107779375,2020-07-16 21:55:55,sojung_yi,0,"San Francisco, CA",AntiAsian Racism,san francisco,pandemic,negative
x107779375,2020-07-16 21:55:55,sojung_yi,0,"San Francisco, CA",AntiAsian Racism,san francisco,pandemic,sadness
x107779375,2020-07-16 21:55:55,sojung_yi,0,"San Francisco, CA",AntiAsian Racism,san francisco,surprise,fear
x107779375,2020-07-16 21:55:55,sojung_yi,0,"San Francisco, CA",AntiAsian Racism,san francisco,surprise,joy
x107779375,2020-07-16 21:55:55,sojung_yi,0,"San Francisco, CA",AntiAsian Racism,san francisco,surprise,positive
x107779375,2020-07-16 21:55:55,sojung_yi,0,"San Francisco, CA",AntiAsian Racism,san francisco,surprise,surprise
x107779375,2020-07-16 21:55:55,sojung_yi,0,"San Francisco, CA",AntiAsian Racism,san francisco,forced,fear
x107779375,2020-07-16 21:55:55,sojung_yi,0,"San Francisco, CA",AntiAsian Racism,san francisco,forced,negative
x107779375,2020-07-16 21:55:55,sojung_yi,0,"San Francisco, CA",AntiAsian Racism,san francisco,confront,anger
x107779375,2020-07-16 21:55:55,sojung_yi,0,"San Francisco, CA",AntiAsian Racism,san francisco,important,positive
x107779375,2020-07-16 21:55:55,sojung_yi,0,"San Francisco, CA",AntiAsian Racism,san francisco,important,trust
x977623033,2020-07-16 21:50:06,REACHStrategies,0,"San Francisco, CA",COVID19,san francisco,pandemic,fear
x977623033,2020-07-16 21:50:06,REACHStrategies,0,"San Francisco, CA",COVID19,san francisco,pandemic,negative
x977623033,2020-07-16 21:50:06,REACHStrategies,0,"San Francisco, CA",COVID19,san francisco,pandemic,sadness
x977623033,2020-07-16 21:50:06,REACHStrategies,0,"San Francisco, CA",COVID19,san francisco,communicate,positive
x977623033,2020-07-16 21:50:06,REACHStrategies,0,"San Francisco, CA",COVID19,san francisco,communicate,trust
x977623033,2020-07-16 21:50:06,REACHStrategies,0,"San Francisco, CA",COVID19,san francisco,valuable,positive
x977623033,2020-07-16 21:50:06,REACHStrategies,0,"San Francisco, CA",COVID19,san francisco,ease,positive
x977623033,2020-07-16 21:50:06,REACHStrategies,0,"San Francisco, CA",COVID19,san francisco,suffering,disgust
x977623033,2020-07-16 21:50:06,REACHStrategies,0,"San Francisco, CA",COVID19,san francisco,suffering,fear
x977623033,2020-07-16 21:50:06,REACHStrategies,0,"San Francisco, CA",COVID19,san francisco,suffering,negative
x977623033,2020-07-16 21:50:06,REACHStrategies,0,"San Francisco, CA",COVID19,san francisco,suffering,sadness
x977623033,2020-07-16 21:50:06,REACHStrategies,0,"San Francisco, CA",COVID19,san francisco,time,anticipation
x31652154,2020-07-16 21:49:30,gotchagirl42,0,"San Francisco, CA",,san francisco,glad,anticipation
x31652154,2020-07-16 21:49:30,gotchagirl42,0,"San Francisco, CA",,san francisco,glad,joy
x31652154,2020-07-16 21:49:30,gotchagirl42,0,"San Francisco, CA",,san francisco,glad,positive
x31652154,2020-07-16 21:49:30,gotchagirl42,0,"San Francisco, CA",,san francisco,convention,positive
x31652154,2020-07-16 21:49:30,gotchagirl42,0,"San Francisco, CA",,san francisco,gamble,negative
x31652154,2020-07-16 21:49:30,gotchagirl42,0,"San Francisco, CA",,san francisco,allegiance,positive
x31652154,2020-07-16 21:49:30,gotchagirl42,0,"San Francisco, CA",,san francisco,allegiance,trust
x31652154,2020-07-16 21:38:07,gotchagirl42,0,"San Francisco, CA",,san francisco,pandemic,fear
x31652154,2020-07-16 21:38:07,gotchagirl42,0,"San Francisco, CA",,san francisco,pandemic,negative
x31652154,2020-07-16 21:38:07,gotchagirl42,0,"San Francisco, CA",,san francisco,pandemic,sadness
x31652154,2020-07-16 21:38:07,gotchagirl42,0,"San Francisco, CA",,san francisco,expert,positive
x31652154,2020-07-16 21:38:07,gotchagirl42,0,"San Francisco, CA",,san francisco,expert,trust
x31652154,2020-07-16 21:38:07,gotchagirl42,0,"San Francisco, CA",,san francisco,expert,positive
x31652154,2020-07-16 21:38:07,gotchagirl42,0,"San Francisco, CA",,san francisco,expert,trust
x31652154,2020-07-16 21:38:07,gotchagirl42,0,"San Francisco, CA",,san francisco,dying,anger
x31652154,2020-07-16 21:38:07,gotchagirl42,0,"San Francisco, CA",,san francisco,dying,disgust
x31652154,2020-07-16 21:38:07,gotchagirl42,0,"San Francisco, CA",,san francisco,dying,fear
x31652154,2020-07-16 21:38:07,gotchagirl42,0,"San Francisco, CA",,san francisco,dying,negative
x31652154,2020-07-16 21:38:07,gotchagirl42,0,"San Francisco, CA",,san francisco,dying,sadness
x31652154,2020-07-16 21:38:07,gotchagirl42,0,"San Francisco, CA",,san francisco,economy,trust
x335010191,2020-07-16 21:47:48,ApartmentList,2,San Francisco,COVID,san francisco,widespread,positive
x335010191,2020-07-16 21:47:48,ApartmentList,2,San Francisco,COVID,san francisco,shockingly,surprise
x335010191,2020-07-16 21:47:48,ApartmentList,2,San Francisco,COVID,san francisco,march,positive
x35413803,2020-07-16 21:45:00,LWhitneyMS,0,"San Francisco, CA",,san francisco,disruption,anger
x35413803,2020-07-16 21:45:00,LWhitneyMS,0,"San Francisco, CA",,san francisco,disruption,fear
x35413803,2020-07-16 21:45:00,LWhitneyMS,0,"San Francisco, CA",,san francisco,disruption,negative
x35413803,2020-07-16 21:45:00,LWhitneyMS,0,"San Francisco, CA",,san francisco,disruption,surprise
x35413803,2020-07-16 21:45:00,LWhitneyMS,0,"San Francisco, CA",,san francisco,personal,trust
x35413803,2020-07-16 21:45:00,LWhitneyMS,0,"San Francisco, CA",,san francisco,fixed,trust
x35413803,2020-07-16 21:45:00,LWhitneyMS,0,"San Francisco, CA",,san francisco,income,anticipation
x35413803,2020-07-16 21:45:00,LWhitneyMS,0,"San Francisco, CA",,san francisco,income,joy
x35413803,2020-07-16 21:45:00,LWhitneyMS,0,"San Francisco, CA",,san francisco,income,negative
x35413803,2020-07-16 21:45:00,LWhitneyMS,0,"San Francisco, CA",,san francisco,income,positive
x35413803,2020-07-16 21:45:00,LWhitneyMS,0,"San Francisco, CA",,san francisco,income,sadness
x35413803,2020-07-16 21:45:00,LWhitneyMS,0,"San Francisco, CA",,san francisco,income,trust
x35413803,2020-07-16 21:45:00,LWhitneyMS,0,"San Francisco, CA",,san francisco,pandemic,fear
x35413803,2020-07-16 21:45:00,LWhitneyMS,0,"San Francisco, CA",,san francisco,pandemic,negative
x35413803,2020-07-16 21:45:00,LWhitneyMS,0,"San Francisco, CA",,san francisco,pandemic,sadness
x19962813,2020-07-16 21:44:46,CNBCtech,0,San Francisco,,san francisco,disappointed,anger
x19962813,2020-07-16 21:44:46,CNBCtech,0,San Francisco,,san francisco,disappointed,disgust
